0,1,2,3,4,5,6,7,8
119.921875,52.96706072,0.35176468200000005,-0.249491312,1.801003344,13.93458915,10.90804338,147.4031535,0
107.2109375,45.15418937,0.467818254,0.711132344,2.305183946,14.83199132,8.909684697000001,101.7556448,0
119.3359375,59.93593941,0.1593631,-0.743025397,21.43060201,58.872000199999995,2.499517144,4.595172652,0
83.2109375,48.25382957,0.652882252,0.464878722,2.8377926419999997,17.49325077,8.857383915,95.74672901,0
108.109375,41.84070132,0.448054701,0.707548854,1.4824414719999999,11.43048758,12.579303,222.0684661,0
128.34375,46.15859845,-0.049487341,0.130211339,3.6479933110000005,20.20097197,6.774932869,52.81051911,0
105.953125,51.68668521,0.25217906,-0.190423448,2.477424749,15.09109437,8.648204386,96.78389871,0
120.5546875,50.54914202,-0.059944508,-0.213825602,1.934782609,18.93716315,10.52945618,115.09058119999999,0
91.7734375,42.46969781,1.547537612,3.4862501889999997,150.54431440000002,92.77363329,-0.530580801,-1.270990164,1
115.0234375,42.70089739,0.153374711,1.037014355,1.95735786,15.95176743,9.344499911,98.68975969,0
117.234375,52.1833433,0.37001298,-0.071931153,2.276755853,13.89001813,9.638634521,124.46952069999999,0
92.859375,45.21817499,0.701793872,1.1716288540000002,1.308528428,11.00680669,13.88530203,260.5139526,0
122.0546875,53.09356549,-0.047312599999999996,-0.442223755,6.2675585279999995,32.45563451,5.409502184,29.06438508,0
106.3203125,44.39259046,0.299355683,0.231772593,0.870401338,12.79164496,15.80548804,263.8981002,0
128.359375,50.787353,0.027094931000000003,-0.296065418,20.26505017,49.82097531,2.2788705,3.898883389,0
119.296875,58.68511835,0.060716049,-0.668449972,37.01588629,65.15636388,1.517861659,0.94881451,0
111.5625,50.56551289,0.374642466,-0.283667004,1.7876254180000002,11.57128758,12.04571773,210.2294861,0
124.28125,56.36875485,0.317179278,-0.404104,2.77006689,16.311038399999997,9.66123465,115.65584140000001,0
67.953125,32.80954972,1.463462038,6.7306136379999995,2.022575251,12.26560812,10.75830451,169.8153692,0
124.4296875,44.65452168,0.350423594,0.312369911,1.730769231,11.7664461,12.27317062,207.3264186,0
111.2109375,51.65565862,0.359439027,0.223530621,12.59113712,43.85800158,3.442033266,10.62509143,0
114.8203125,49.04309865,-0.06329992799999999,-0.32058966699999997,2.960702341,21.755619600000003,8.384093427,75.05925309,0
96.5078125,53.98871353,0.48635100200000003,-0.419461005,5.286789298,26.04370894,5.642359122999999,34.46885871,0
102.96875,40.47895624,0.57761122,1.2674248209999999,2.421404682,15.63402547,9.178656963,101.5568455,0
93.109375,44.74218409,0.445701285,0.627064081,3.89632107,24.20945985,7.293155002000001,57.23818737,0
107.3984375,42.82291659,0.335427593,0.46985519,3.276755853,21.87463127,7.710424503,63.85001877,0
122.40625,49.82303645,0.31232644800000003,0.015788815,2.489130435,14.79669522,8.620706539,98.78589648,0
128.3046875,51.03515311,-0.26894162899999996,-0.1139143,2.4414715719999998,14.13477007,9.12231899,113.52002970000001,0
120.5703125,46.66865979,-0.076180711,-0.346191129,10.33026756,41.79865483,4.280398677,17.55165282,0
120.625,54.39281317,0.178517222,-0.391873885,10.81103679,43.06978174,3.979721723,14.65585417,0
134.0859375,45.91313594,0.071210081,0.070056417,1.5301003340000001,14.77602903,11.25158417,140.180932,0
123.140625,42.87203604,0.18074152899999998,0.440348984,4.151337793,22.26676979,6.159561817999999,41.44160751,0
115.8203125,47.16533976,0.09536892,-0.011852735,1.143812709,11.81487867,14.01306269,237.1888332,0
138.765625,51.11728004,-0.304698206,-0.27854981,4.994983278,29.15513186,6.285989337999999,40.18809622,0
92.4921875,45.85336617,0.632654206,0.573936807,18.19983278,60.04391676,3.01078533,7.120285063,0
116.1171875,44.77611338,0.041177246,0.634766677,1.7357859530000002,13.99189052,12.50067054,185.8922176,0
133.640625,52.53105248,-0.116864396,-0.469219404,1.25,11.7200572,14.05468247,241.82370509999998,0
116.9765625,49.13366095,-0.045689015,0.157969435,2.392976589,15.21274167,8.646229612,95.34759109,0
122.765625,52.7445916,0.101065832,-0.14146642199999998,2.597826087,18.71176267,8.697274752,84.02266427,0
92.8515625,43.30742031,0.395655497,0.7673015940000001,3.984949833,21.82309018,6.94754134,53.945679500000004,0
28.1953125,39.21376883,4.2696293789999995,18.15426232,103.80602009999998,85.64720648,0.09544449599999999,-1.3582479180000002,1
140.125,43.09691114,0.166251862,0.32197159399999997,0.843645485,11.77740033,16.83966255,314.08209039999997,0
100.25,49.49684333,0.271094472,0.21856252399999998,8.158026756,34.03314749,4.483898635,20.58843643,0
111.5078125,46.87099918,0.148313217,0.111256041,2.632943144,19.92204419,8.625022933,78.79565423,0
119.7421875,46.72613798,0.325001558,0.270379739,3.113712375,21.83880853,7.776603142000001,64.28488399,0
130.734375,46.39461923,0.11376048400000001,-0.23376217800000001,2.717391304,16.28740815,8.703248708,92.73253136,0
145.546875,51.21917661,-0.23548993199999999,-0.248751943,2.10451505,18.16866205,9.463273494,95.2335746,0
87.6640625,45.1553356,0.6063708320000001,0.669606085,4.39632107,27.60113879,6.905901862,49.11897339,0
132.96875,38.44820735,0.179088028,1.520396254,3.24916388,22.27094011,8.354503647,75.55921238,0
152.8125,51.96404256,-0.382393419,-0.067718295,24.18311037,61.60721477,2.298591076,3.6391058139999997,0
134.109375,46.15382473,-0.10175391199999999,0.072376284,1.369565217,13.3716071,12.58637742,183.6876635,0
92.3046875,48.69797843,0.5182416360000001,0.58863647,1.717391304,16.78733991,12.18384563,158.78536269999998,0
141.0625,49.52426015,-0.248185338,0.036178881,1.2792642140000001,12.47856777,12.43719156,188.2850975,0
129.3984375,46.06149759,-0.103873268,0.40126969,81.0451505,92.26161347,0.283126015,-1.868157029,0
38.3671875,28.73882149,4.9116087319999995,30.04790545,92.03595318,83.91832635,0.46097980299999997,-1.01457622,1
123.1640625,52.6331314,0.15571643400000001,-0.198033827,2.739130435,15.79442052,8.588996653999999,93.30484347,0
117.6484375,57.72112236,0.14048657,-0.744952263,6.31270903,30.54429656,5.342748616000001,29.67873637,0
109.4453125,38.0589199,0.302200592,1.107725397,14.81020067,43.70589909,3.061045832,8.690884812,0
95.484375,39.50632552,1.271391671,3.8261485189999997,7.2441471570000004,33.69733856,5.030901897,25.30380968,1
108.953125,44.81400091,0.363050551,0.19017788,2.0125418059999998,13.10654856,10.47921043,148.2301612,0
147.5234375,48.56422372,-0.353898754,-0.232426175,4.371237458,24.93920988,7.445544175,59.95388104,0
141.359375,49.84205277,-0.252430046,-0.197691788,4.04264214,19.45646941,6.410764937000001,49.81395383,0
111.2734375,53.48140957,0.095673538,-0.252755393,62.659698999999996,76.93656172,0.447928189,-1.712560343,0
110.6015625,50.90391375,0.205045277,-0.086644772,1.211538462,13.65599458,13.63496335,208.9418224,0
112.9296875,56.94832959,0.409719338,-0.321361354,5.442307692000001,24.86836615,5.730829803,37.07250855,0
130.6328125,55.36129502,-0.00041253300000000003,-0.429760698,2.605351171,21.23868429,8.480264977000001,73.21355205,0
64.6796875,37.08245323,1.333255534,4.592964552,2.183110368,15.04427409,8.953978403999999,100.66538940000001,0
131.4921875,49.92103078,-0.180924327,-0.23331122899999998,2.724916388,15.25448828,8.181394632,89.51091650000001,0
124.40625,50.45518394,0.09262717,-0.245300685,2.847826087,20.96952528,8.143221142,69.90725849,0
121.5390625,54.58063163,0.226731698,-0.399871408,1.8051839459999999,11.67650672,12.1473069,209.7164076,0
151.96875,47.62006823,-0.231754932,-0.271333479,1.6680602009999999,12.55080711,12.30494862,195.8985437,0
115.0390625,45.24178143,0.17606032,0.8030689040000001,2.33361204,15.15637246,9.227441538999999,107.22473190000001,0
97.765625,50.08874692,0.54992549,0.056298891,15.50334448,46.96505663,3.1095002469999997,8.689941472000001,1
127.875,55.82184272,-0.256907386,-0.657757837,16.6722408,53.28384834,3.0899300089999997,8.037393877000001,0
121.5546875,58.891293999999995,0.013886214,-0.71180853,3.219063545,19.52642934,7.775510532,69.80281758,0
143.890625,45.77359951,-0.094019798,0.05970730900000001,2.6797658859999998,16.62739284,8.692774052,96.66385309,0
108.890625,44.61278446,0.503959397,0.770760132,0.798494983,12.69715547,16.631092199999998,285.4657254,0
98.2265625,44.63921602,0.7420235820000001,0.989412033,33.21488294,67.03263678,1.753288899,1.541358981,0
100.8515625,50.3984266,0.331104356,-0.107052597,1.392976589,12.07042119,13.70409787,226.68135130000002,0
109.6640625,51.48987724,0.264747653,0.091864414,2.299331104,17.69792137,9.87871203,107.6296621,0
132.5,46.7790685,0.12121332300000001,0.098407469,3.20735786,17.16106504,7.331302779,67.14475504,0
99.2890625,47.39134816,0.7020010990000001,1.042189754,1.627090301,14.68008008,10.99141172,139.5509004,1
120.9453125,53.98137824,0.264805691,-0.195349818,2.809364548,15.79759452,8.537651435,95.11009311,0
112.2578125,41.42939138,0.05272765099999999,0.492998063,1.388795987,10.33697336,14.93961246,315.89583839999995,0
112.8984375,49.658968200000004,0.34938963,0.09316777400000001,8.516722408,37.51785155,4.616090827,20.72231027,0
116.3515625,47.18722514,0.14662252,-0.060235279,2.7240802680000002,20.38510807,8.566809917999999,79.34092215,0
35.0703125,39.30672326,4.522658784,21.06357501,27.60535117,61.69331397,2.014948043,2.496918796,1
115.390625,47.91174086,0.014636921,0.061352107,8.123745819,33.40360371,4.224576031000001,17.4568531,0
127.109375,49.48346226,-0.075424247,0.04741625,2.605351171,17.28411332,9.831503294,115.1195386,0
108.9375,46.51608425,0.265501744,-0.165093855,3.4924749160000004,18.54338067,6.860690781000001,57.77839375,0
108.6640625,39.24149537,0.650699302,1.308622557,2.8377926419999997,18.04436496,8.142301661,76.67326056,0
129.6875,48.87719784,-0.32398602,0.088377414,1.35367893,12.88965887,14.60267157,251.9237296,0
147.7109375,49.40238993,-0.122558189,-0.363463794,5.507525084,28.22782571,5.637392457000001,33.2680031,0
100.765625,47.69376341,0.218416346,-0.049637851,2.0434782609999997,15.04068449,10.28287122,125.9252273,0
129.359375,50.99505711,-0.082759748,-0.115959149,3.1747491639999996,17.87073797,7.555691702000001,68.39432298,0
111.890625,48.67481933,0.035386997,0.34802236200000003,1.571070234,14.82870304,11.67998048,152.994336,0
42.2109375,35.01822123,4.385239948,20.81496821,32.83026756,63.10692302,1.98200815,2.8987983610000003,1
105.53125,42.45455981,0.6231253379999999,0.8355896140000001,31.11120401,69.20399182,2.406829435,4.553456286,0
132.234375,54.52987776,0.021015943,-0.517323389,1.959866221,13.22091917,10.45509986,145.4751053,0
125.2734375,46.56945667,0.319342293,-0.135216749,10.77424749,41.7316744,3.942901146,14.73531763,0
119.8515625,47.74036059,0.5259838179999999,0.305539561,2.9556856189999996,18.05585563,8.356073785,83.40296711,0
121.9296875,56.32663996,0.318370738,-0.466645724,2.653010033,13.70121321,8.772998107000001,114.81711809999999,0
109.96875,55.62653614,0.28835589300000003,-0.210458786,2.096153846,15.45702702,9.623898103,111.1679132,0
89.8828125,46.07375559,0.77892599,0.890933093,4.102842809,24.410856699999997,6.874129741,49.55902251,0
100.3984375,50.91971927,0.201028658,-0.34066756,3.779264214,22.14466207,7.747002827999999,65.94039539,0
92.3125,43.56438303,0.6793364540000001,1.622829725,15.22742475,43.24566346,3.0115891439999998,8.750022227999999,1
106.609375,45.00177677,0.457567679,0.23586263100000002,4.223244147,27.86258976,7.090067542000001,51.42069037,0
122.8671875,51.78899061,0.302443721,-0.21713235399999997,2.001672241,17.0884967,9.464110361,98.25939901,0
80.734375,40.296069200000005,0.808971613,1.9538012999999999,2.299331104,16.929344600000004,9.260121801,98.87182329,0
121.015625,56.94747914,-0.105391131,-0.832024731,170.9314381,98.31715444,-1.067532447,-0.763358581,0
127.921875,55.65246645,-0.157853185,-0.698161438,1.986622074,16.58372358,10.60320028,124.89077659999998,0
119.875,50.88436646,0.164220995,-0.18376154600000003,2.552675585,15.30267867,8.479589229,92.51934407,0
19.8359375,28.73689303,6.0567722999999996,40.80816128,60.21655518,75.93126905,1.1380628000000002,0.132015156,1
134.0859375,52.35919024,-0.100770215,-0.34748806600000004,8.252508361,37.01079729,4.707483838,21.85365234,0
126.1953125,45.41631359,-0.061241317,-0.08674686,4.757525084,26.15453947,6.267660874,42.17716837,0
45.953125,28.11690422,4.720774703,28.36968049,19.48076923,54.24102778,3.013749832,8.21314785,1
115.8828125,38.92432985,0.410009942,1.47972249,3.9247491639999996,22.18953826,6.959740135,53.20401691,0
113.7890625,40.59030294,0.433673509,0.967505478,3.4590301,17.99714285,6.895982415,59.05837073,0
127.25,45.39909828,0.111973564,0.30349472,6.393812709,33.97059414,5.559184745,30.62363238,1
90.4140625,40.19241365,0.47346368,1.547405787,1.508361204,13.05977115,11.43855144,161.5302378,0
144.765625,47.53904388,-0.026885673,-0.192803301,7.58277592,28.87794064,4.1757977760000005,18.0627097,0
96.671875,46.24410594,0.37175885399999997,0.36012132399999996,4.623745819,25.86511005,6.077316248,38.357059299999996,0
106.6484375,40.04286567,0.555268574,0.994018035,7.339464883,29.67843515,4.609549287,22.78969891,0
122.5546875,49.48560532,0.127978091,0.323060902,16.409699,44.62689292,2.945244189,8.297091784,0
142.3203125,54.63786084,-0.18359467899999998,-0.291387372,2.366220736,17.17419107,8.545726278,83.78246152,0
131.8359375,46.1412196,-0.023734859,0.38551608200000004,2.876254181,15.71409709,8.574427152,97.35047634,0
135.0703125,47.13812543,0.046870269000000006,0.012329002,2.537625418,14.13626077,8.706149281,107.16209409999999,0
123.5546875,49.52931717,0.176383079,-0.16615049199999998,0.795150502,12.56896733,17.447960300000002,316.4376395,0
93.3671875,34.6001425,0.517007364,2.6768415130000003,3.045150502,21.84330718,7.933742614,66.82997812,0
121.5546875,50.90935704,0.083099139,-0.087225555,1.098662207,11.59043105,14.18013696,242.8677525,0
94.796875,39.26320625,0.510920446,1.245569689,2.568561873,17.99380649,8.724243736,84.14629559,0
129.9296875,52.11318565,0.17783901,-0.278631949,2.555183946,15.8102079,8.941180402999999,99.33153374,0
111.1171875,46.58453692,0.35900296,0.077005281,2.275083612,14.05937295,9.571366585,121.54394099999999,0
106.75,49.27569127,0.46798583899999996,0.466531524,1.210702341,10.93668702,14.30879679,270.6579125,0
124.296875,45.28147375,0.28352036199999997,0.31168589399999996,3.651337793,22.33313464,7.399690997,60.45126719,0
98.8828125,32.15723604,0.7276343740000001,3.5741710739999997,3.135451505,19.96091618,8.24058017,77.11665748,0
141.859375,46.3200035,-0.20672178600000002,0.245030315,1.91722408,13.19688842,10.75663733,150.7287128,0
95.8046875,46.84566725,1.124462985,1.3638890890000002,118.58444820000001,100.67071259999999,-0.09958507300000001,-1.727136871,0
111.578125,47.89973404,0.294649006,0.200201431,4.816053512,29.93967642,6.61701284,43.81633485,0
114.078125,46.00316045,0.442375759,0.305840515,7.52006689,31.85282468,4.772581879,24.0709947,0
137.671875,52.63807875,-0.006741335,-0.483954786,1.9155518390000001,15.44248339,9.68587082,108.75860530000001,0
104.4140625,40.07815165,0.702077603,1.4686770580000001,1.556856187,12.01299233,12.01352151,193.96408080000003,0
86.578125,32.8836988,0.815663072,4.108276609,5.627926421000001,30.82428661,5.860184485,34.46749825,0
70.4140625,33.99115863,2.516344328,10.94399986,23.41053512,53.20625786,2.5215805980000003,5.8078190229999995,1
107.109375,44.56232194,0.321383662,0.748861621,3.918896321,25.88589466,7.007973295,50.18217653,0
115.953125,39.04541814,0.37659915200000005,1.38792787,1.706521739,15.76998093,10.76413638,128.3868567,0
85.1171875,36.17851164,0.47587311200000004,2.818428144,1.544314381,13.49751158,12.10382996,173.3217939,0
127.15625,57.06389477,-0.017846396,-0.510873527,2.035117057,14.20650744,11.44462318,169.2260201,0
81.765625,37.87592498,0.644123618,2.240567347,2.147993311,15.2303606,10.45035347,133.8993091,0
95.1875,36.84103308,0.526110846,1.851357753,2.025083612,12.62758459,10.65321953,160.55135269999997,0
106.8359375,39.45622126,0.344847044,0.810718154,2.577759197,18.21071775,8.65992085,85.48533521,0
109.1953125,49.34857815,0.410093062,-0.011605558,1.093645485,10.38906647,15.751866,324.0053704,0
41.7734375,30.20948083,3.552223686,20.28308868,12.72993311,43.22134994,3.791869842,14.13000943,1
110.78125,50.94711374,0.210124578,-0.17741418399999997,3.357023411,21.41531801,7.012186539,52.57281265,0
111.921875,49.42333226,0.448649455,0.401759184,1.861204013,12.74764585,11.45976511,173.06502700000001,0
104.484375,36.33588627,0.099265096,1.868098509,0.762541806,9.644628787,18.87829396,434.62305180000004,0
110.0390625,48.62056573,0.315588909,0.271282013,2.872073579,15.91746657,7.808913002000001,79.39192578,0
138.59375,49.43247248,-0.104507578,-0.259670055,1.309364548,14.92314579,13.18979072,188.1414178,0
133.21875,44.54911922,0.01450983,-0.010261929,3.230769231,17.2609402,7.991772537,79.74024863,0
