-2.080496,-3.852807,-2.387321,-2.731079,-2.749252,1.415171,4.801584,-0.467238,-0.962095,-1.708822,-0.110451,-0.531351,-0.787006,0.814142,-0.005242,-1.790562,-0.456713,2.472296,0.086177,2.264957,0.513017,-0.342282,2.669666,-0.290415,1.040513,-0.138639,-0.478269,0.043382,4.830971,0.000000
-3.499108,0.258555,-4.489558,4.853894,-6.974522,3.628382,5.431271,-1.946734,-0.775680,-1.987773,4.690396,-6.998042,1.454012,-3.738023,0.317742,-2.013543,-5.136135,-1.183822,1.663394,-3.042626,-1.052368,0.204817,-2.119007,0.170279,-0.393844,0.296367,1.985913,-0.900452,7.026612,1.000000
-10.616874,-8.259233,-4.689629,0.219084,-1.213786,1.141729,-0.130689,1.478703,-0.379747,-0.508396,0.169313,0.810220,0.707206,0.811068,-0.227214,2.398584,0.820833,-2.388245,0.136773,-4.274711,-1.083929,-0.244461,-0.168393,-0.603624,-1.089420,-0.724232,0.584173,-2.019295,0.384153,0.000000
0.923764,0.344048,-2.880004,1.721680,-3.019565,-0.639736,-3.801325,1.299096,0.864065,-2.895252,3.028162,-2.549177,-1.560432,-2.971317,1.078895,-4.702012,-4.908099,-1.508873,3.001685,0.170872,0.899931,1.481271,0.725266,0.176960,-1.815638,-0.536517,0.489035,-0.049729,-0.244977,1.000000
-2.456827,2.693403,1.630252,1.697914,-0.946067,1.290097,-0.422486,-7.172855,-0.005949,1.676302,0.084056,0.219599,0.213283,-0.619245,0.364788,0.449331,-0.392804,-0.158512,-1.288761,-1.448417,6.045771,-1.659192,0.648888,0.823286,-0.100158,-0.158429,-0.449605,-0.596146,0.239120,0.000000
-5.864296,-8.344812,-1.995676,2.687454,-9.844473,5.689059,9.311329,-0.031324,-1.384861,-2.835275,-1.925970,-1.151283,-0.952572,-0.119375,-1.170316,-2.098024,1.261623,1.989393,-0.584094,6.011891,1.300800,-0.900355,7.133542,-0.355811,0.940388,-0.430530,-0.934135,0.258549,12.024465,0.000000
-8.094995,-11.349710,-0.957107,1.635664,3.077251,-2.680760,1.322655,-0.019635,-0.166775,-1.055077,1.228391,1.227256,0.693707,0.392925,-0.786685,-0.185117,-0.373952,0.112724,-0.805501,5.419195,1.578404,-0.002852,4.986632,-0.107354,0.384504,0.770787,-0.653380,0.248159,6.051226,0.000000
-3.192189,-3.342498,0.533396,0.012368,3.649052,-2.172025,-2.200350,0.245581,-1.422534,0.754861,0.845748,-1.459026,-1.632267,-0.332673,0.989889,0.815476,1.386193,-0.283307,2.068648,0.075562,0.202487,0.371940,-0.582215,-0.839369,0.568260,0.225930,0.103776,0.236344,-0.225974,0.000000
-6.974975,-2.394465,-0.229699,4.003960,2.028206,0.601196,-4.394453,-7.482320,-1.886193,-1.199748,-1.876921,0.783949,-0.354736,1.327061,-1.381572,2.296799,-0.425555,-0.737166,-2.098386,-0.143895,-4.786920,-0.740679,-2.663125,0.867791,-0.413242,-0.525275,1.576272,-1.861515,0.608302,0.000000
-8.232703,-9.432747,1.824590,2.772793,9.851763,-7.635055,-6.959433,0.161403,0.974109,1.169716,-0.420773,0.451021,-0.232606,0.439731,1.602938,0.350245,-0.297445,-0.492140,0.606118,-1.707447,-0.687855,-1.080038,-1.528614,0.670383,-0.772622,0.125317,1.468079,-0.441010,-0.354129,0.000000
-0.493914,0.654328,-0.953668,-0.282903,1.402705,-0.486910,5.194991,-3.570148,2.173344,1.340015,0.969072,-2.016858,-1.009074,-5.462026,1.053497,-0.484945,0.965181,1.073295,0.020673,-0.247515,-0.625440,0.727981,-0.818222,-0.333632,-1.134805,-1.060416,-2.689937,-1.699583,1.099959,0.000000
-8.018915,-6.047680,-0.024392,4.272889,4.223200,-1.972954,2.233483,-1.276782,-0.550482,2.101646,-1.105406,-1.092545,-0.145574,-0.863775,-1.017268,1.102793,-1.420359,-0.827080,-0.854430,-4.268464,-1.866071,0.674117,4.532148,-0.073186,2.744578,0.378537,1.344881,-0.438415,0.462003,0.000000
-1.365706,-1.112142,0.987202,-4.082061,1.748215,4.232649,-1.242116,1.266417,4.571248,-2.994090,-0.088219,-1.451309,1.103795,0.219918,-1.890498,-0.992347,0.502019,0.498195,-0.217445,-0.276728,0.051822,0.761643,-0.293403,0.705110,0.342592,-0.870583,-0.103569,0.310877,-0.184250,0.000000
-3.599934,4.022775,-2.735797,0.416448,-0.546681,1.114840,-3.332706,-3.035458,-2.103863,-2.067766,0.189433,1.891261,1.354789,0.721136,0.448640,1.162884,1.947360,1.109472,0.786217,1.173588,-2.353510,0.747557,0.369075,-1.460187,-0.041429,0.497594,-0.623617,0.009661,-0.365695,0.000000
-7.288808,-8.326149,2.403407,7.321721,3.654226,-1.779992,-4.540550,1.634668,0.094344,0.929855,-2.398059,-0.239311,-0.697640,-0.215304,-0.522045,-0.234871,1.159305,0.882369,1.294673,3.142245,0.986490,-0.116997,0.225571,0.043217,0.140171,0.590367,0.373373,-1.173221,0.695306,0.000000
1.029421,-1.457017,0.974063,4.603819,-1.494002,1.491257,-0.937036,0.432463,0.996800,0.850375,-2.119038,0.317314,0.007768,-1.262251,-2.358194,0.705509,-0.274876,-0.057797,-1.468841,0.449710,0.319820,0.550923,-0.129670,0.014062,-0.473548,0.048258,0.019455,0.046221,1.185206,0.000000
-4.593446,3.038263,-0.594582,-1.505729,-1.410766,-0.781736,-0.067268,0.707659,3.311460,3.332630,-0.973979,0.331212,0.085395,-1.104915,0.319295,-0.121390,-0.556000,0.055556,-0.622821,1.294737,-0.354532,0.765782,-0.167154,0.052344,0.335734,-0.045525,-0.218337,-0.841190,-0.287069,0.000000
-2.583442,-1.809321,-0.328559,2.323824,-0.286084,0.001395,-0.294115,-3.445890,-0.093322,-0.274484,-0.359045,-0.224364,-1.842753,1.001515,0.909128,-0.766101,0.784658,-0.732920,0.049274,0.350368,-1.218018,0.055176,-5.881450,0.781402,-2.199200,-0.439215,0.941446,-0.102351,4.535102,0.000000
2.106470,0.735900,-3.256419,0.684102,1.617787,-0.984463,0.606599,-0.375961,1.113494,-1.241464,2.182205,-2.411522,1.240259,-0.782696,-1.379332,0.657192,2.478059,1.513136,-0.016508,-0.153622,-0.205444,-0.179948,-0.106088,-0.041622,0.412448,0.656083,-0.114040,-0.035152,-0.365695,0.000000
-1.169203,1.863414,-2.515135,5.463681,-0.297971,1.364918,0.759219,-0.118861,-2.293921,-0.423784,2.375876,-3.244827,-0.556619,-5.152475,0.050906,-1.022045,-1.646505,0.126460,1.819013,-0.299374,-0.393090,-0.708692,0.471309,-0.078616,-0.544655,0.014777,-0.240930,-0.781055,0.957665,1.000000
-2.999123,0.290188,-2.405480,2.570433,1.230631,4.066065,-0.214201,1.908664,-0.134771,0.405932,-0.000283,-2.477858,1.910179,2.616231,-0.299664,0.233597,0.982792,0.617132,1.058255,0.125657,-0.157426,-0.256408,-0.368936,1.038155,-0.412945,0.169642,0.641215,-0.287820,0.773809,0.000000
1.287555,-1.181329,0.350369,-1.655740,-0.651225,1.339821,-1.319514,0.472527,-2.182361,1.406364,2.245660,0.393395,0.731457,-0.068140,0.912753,-1.489332,1.439446,-1.538636,-1.508736,-0.426591,-0.037742,0.416800,0.143477,-1.030824,0.055396,-0.096379,0.099912,-0.002909,-0.307502,0.000000
-5.278534,2.184014,-1.870685,-2.642741,-3.416694,1.361060,-3.969136,4.375162,-3.116073,0.047816,0.409482,1.146997,0.861782,2.134660,0.446950,0.050886,2.448071,-0.683508,-2.206224,-1.119069,0.501476,0.599292,0.067674,-1.366679,0.306418,-0.098684,-1.346567,-0.399267,-0.266636,0.000000
-0.728027,-2.706970,-4.716186,-2.284347,2.071207,3.224178,0.347701,-2.454992,-1.728712,-0.452663,-0.322273,-0.427679,-0.485787,1.285423,-1.006337,0.577883,0.158457,-1.723152,-0.907833,2.239613,-0.121613,1.683021,-0.751527,0.830610,-0.375777,-0.123086,0.085238,0.559113,3.142435,0.000000
-4.835362,-2.791203,-1.085846,-1.527492,1.205268,1.593319,1.877112,-1.248491,-0.249276,2.162769,1.461788,0.141826,0.941327,-0.816363,1.414364,-2.671346,0.207130,-0.012811,0.658578,-3.025817,-1.150437,0.220612,0.083218,-0.760326,0.728265,1.199509,-2.311209,2.062903,0.615985,0.000000
0.271990,-1.277469,0.497029,-3.657627,-0.337268,6.002525,1.792815,-1.205260,0.228128,3.176671,0.285167,-1.982814,0.355597,-2.863880,0.999332,-0.647868,-0.878073,0.478167,-0.366859,-0.349009,-0.285081,1.374858,-0.278841,0.750163,-1.919962,-0.494339,-1.463302,-1.720218,1.466077,0.000000
-0.597375,-1.066296,-1.732805,-2.897651,1.534055,-2.560182,1.719312,-1.148433,-0.154869,0.740705,-1.372397,-1.104863,-1.448818,0.270931,-1.140066,-2.250149,-0.509085,0.668635,-1.637333,-1.059433,-0.157160,1.063528,0.680883,-0.045841,-1.077172,0.520518,0.088122,-0.181235,-0.246203,0.000000
-0.512731,1.027027,-0.654789,0.768674,-0.520647,-0.214789,3.320626,-0.945931,-1.564623,-0.376726,-0.341820,0.151946,1.166994,0.652644,1.221019,-2.075915,0.874175,-0.213296,3.001888,0.387005,0.305637,1.211032,-0.482007,0.225634,1.272841,1.020829,0.036350,-0.058268,1.196362,0.000000
-0.398579,-0.184645,2.090878,1.252235,1.915583,0.368631,-4.196088,-0.835268,0.820987,0.378062,0.782619,1.174440,0.257084,0.250291,2.857838,-0.945444,0.988736,-1.597097,-2.067013,-0.673094,1.999802,0.427054,-4.034441,-0.394992,-1.212745,-0.186337,0.632712,0.427029,-0.294098,0.000000
-1.606427,0.412312,-1.583712,-3.370515,-1.198631,1.365296,-0.150030,-3.142847,-2.480771,0.950195,-0.386810,-0.027493,1.645808,-0.029682,-1.344643,0.396566,-0.322833,0.979247,-0.428605,-1.588835,3.122165,-0.079695,-0.167863,-0.304374,-0.316416,-0.109817,0.467389,-0.125450,0.826117,0.000000
-1.280417,0.001266,2.925445,-1.417039,-1.697882,0.363014,-0.975851,0.652552,0.906514,0.322125,-1.261094,-1.627105,-2.870652,-1.140365,-1.397592,0.394219,1.206274,-1.541282,-0.059165,0.216983,0.097410,0.697546,-0.289563,0.389174,0.446429,-0.085253,0.558792,0.244011,-0.360627,0.000000
0.489841,-4.526603,-0.720780,-0.779139,-3.167608,-0.231147,-0.790601,-0.213324,-0.698891,1.156619,-0.949826,-1.014697,0.558915,-0.554536,1.192468,0.511848,0.012847,0.990896,-1.037793,1.410415,0.640808,0.259208,-0.498190,0.064440,-0.917679,-0.214128,-0.100077,0.131031,3.374103,0.000000
-1.592035,0.325444,1.492786,-0.906521,-0.706757,0.869297,-0.959407,-2.598778,-0.044092,-0.804989,1.126044,-2.296899,1.044197,1.892929,-0.797501,-1.113271,0.478970,2.172698,-0.283127,-0.098845,-2.034696,-0.972067,-0.145886,-0.544710,0.025202,-0.506324,0.082058,0.028936,0.281988,0.000000
2.118332,-0.749861,-3.027751,-3.146884,2.158713,2.603841,-0.410238,0.636977,1.810115,-1.213530,0.387892,0.982390,-0.211520,0.743797,1.719597,-1.189877,-0.197417,-0.516717,1.061706,-0.147388,-0.220009,-0.527604,0.281691,0.678872,0.065390,-1.083645,0.047739,-0.055445,-0.349553,0.000000
-1.023921,0.822059,0.897095,-0.621192,2.007796,1.571506,2.189366,-1.534323,1.498856,2.376234,0.695355,-0.082274,0.188051,-1.637811,1.350497,-2.661138,0.450925,-2.833292,-0.272663,0.363255,-0.361245,0.419022,-0.072409,-1.422269,-1.122835,0.220166,-1.798162,-1.192754,-0.205337,0.000000
-0.175200,-1.062354,2.901493,-0.737400,-1.764376,2.282972,-1.925457,0.650142,-1.289010,1.085611,-0.268084,0.246378,1.675051,-1.874351,-1.268807,-1.701100,1.593473,1.184042,3.367673,0.255065,0.001642,0.907272,-0.318481,0.323129,0.163057,0.571269,0.220695,0.096818,-0.205337,0.000000
-0.239433,1.322349,2.032772,3.925753,1.167645,2.921686,0.068639,0.576551,-1.826724,1.737460,0.885281,0.389281,0.984718,-0.183036,0.928632,-0.437694,0.241261,-0.634404,0.619877,0.379669,-0.126684,0.108088,-0.028272,-1.665630,-0.873309,0.176112,0.336816,-0.011502,-0.361077,0.000000
-2.002280,0.066526,-0.257060,-1.526707,-3.936797,3.552662,0.944145,1.549198,-1.063734,-1.122598,1.186268,0.787224,-0.050999,0.094411,-1.055599,0.479824,1.711352,-2.750458,-1.038041,-0.827061,0.307625,1.171037,0.394570,-0.963957,-0.965045,-0.417328,0.057037,-0.260217,2.247432,0.000000
-3.929756,-2.325244,0.062103,-3.419588,-0.041836,0.622330,-1.334604,1.267693,0.423247,-1.468465,1.437294,1.741290,0.219925,0.606108,1.295232,-2.995608,1.275611,0.166183,-1.239695,-1.117227,-0.233504,0.020486,-1.304378,-1.238752,0.167452,-0.726067,0.236579,-0.538692,0.080642,0.000000
-1.833981,-0.430624,0.282851,-1.784253,2.161999,4.065717,-0.581701,1.258279,-1.221006,0.089044,-0.628663,-0.420470,0.127549,-0.045343,0.522433,-0.880685,-0.790223,1.666732,-2.181859,-0.539849,-0.127930,-0.102972,-0.371549,0.652739,0.698584,-0.555346,-0.459476,-0.136756,-0.086826,0.000000
-2.126192,-2.494345,-0.621531,-0.263897,0.595693,1.439833,1.193172,-0.132970,1.046815,-0.063430,1.063117,0.866508,0.345562,-0.259900,0.678008,-0.180333,-0.699152,-0.391620,-1.278919,-0.858671,0.283343,2.001669,1.151061,-1.461326,-1.973303,-0.528820,-0.126574,0.955552,1.204535,0.000000
0.963777,-0.829674,0.817508,-1.807865,-0.647579,0.837330,-0.915603,0.334839,3.575067,-2.241189,2.026230,-0.567202,2.451631,1.246961,1.896841,-2.292444,1.996495,-1.465283,-0.891798,-0.109788,0.183318,1.164269,-0.042160,-0.602123,0.308402,-0.579984,0.145460,0.026007,-0.110732,0.000000
-1.735124,1.653804,0.162380,-0.091734,0.316283,-1.525043,0.361995,0.640104,-1.170677,-1.859884,0.496741,0.616432,0.651238,-0.945679,0.332976,0.507051,1.507219,-0.318237,-1.586833,-0.329502,0.094988,-0.035429,-0.255594,0.517388,0.183860,0.193344,-0.284428,-0.096577,-0.365695,0.000000
-5.063433,3.960809,-6.536716,2.001859,-2.839452,-2.279283,-1.748709,3.502207,-0.236962,-0.845492,-0.453412,0.661621,0.051529,-1.124351,1.038083,1.974335,4.266548,1.764397,-0.731154,0.006787,-0.089574,-0.646696,-0.076988,0.056939,-0.003126,-0.376378,0.087407,-0.252822,-0.001048,0.000000
-3.877934,2.831185,-0.682614,1.295636,-2.063089,1.283378,-2.270468,3.243956,0.390027,-0.082346,-1.064974,1.846277,-0.141464,0.954127,-2.092690,-0.536909,1.579892,-0.098383,1.733691,0.122417,-0.289132,-0.746505,0.111810,-0.859272,0.411489,-0.300106,0.226980,0.054999,-0.333983,0.000000
-1.118263,0.748521,0.376919,2.177598,2.004211,-0.180533,0.963956,-0.077456,-0.385280,0.647375,1.068098,-2.793676,0.893717,1.903634,-2.851853,1.561534,-1.058851,0.665519,-2.949733,-0.704103,0.227712,0.937358,0.544334,0.652575,-0.689204,-0.349426,-0.033254,0.246815,-0.359769,0.000000
-0.549615,2.219075,-3.522024,0.236995,1.087469,-1.235530,-0.279313,0.514361,-1.849927,-3.443819,2.214000,-1.689836,0.498438,-4.393634,-1.270841,-1.176629,-1.859739,-0.049419,0.385263,0.126518,0.364130,0.210428,-0.366019,0.015803,0.349212,0.647302,0.171929,0.117188,-0.365695,1.000000
-2.909617,0.108928,0.349841,-2.486557,-0.998453,-0.561798,0.030042,-1.360351,2.741681,-3.590558,0.787615,-2.315967,1.925396,-0.982616,0.839883,1.655332,1.652437,1.944612,-1.635629,-0.820405,1.342223,-0.379063,-0.807703,-0.253132,0.586043,-0.252036,0.765303,-0.391514,0.857175,0.000000
-0.340232,2.502893,-2.123336,3.274290,2.781238,0.749164,0.999459,0.734927,-2.169208,-1.396033,0.309314,-0.989573,-0.423982,-3.900678,-0.536575,1.039341,3.871224,-0.046403,-3.287029,-0.342277,-0.087134,-0.228322,-0.067413,-0.762246,-0.170996,0.019157,-0.040670,0.023008,-0.368800,0.000000
-2.379068,0.471233,-4.110697,-2.115776,0.124337,-1.240222,0.072991,1.028907,-1.952607,0.252729,-0.431666,0.533184,0.782338,1.445610,-2.284309,1.179360,0.188014,-0.889691,0.410336,-0.616224,0.857622,2.018294,-0.046572,0.230633,-0.873556,-0.208283,-0.498941,-0.204013,-0.335086,0.000000
0.016451,1.190239,-1.920066,-0.153777,1.309473,2.072901,-0.723361,-2.771148,0.397533,-1.161921,1.387198,1.026115,-0.144303,-1.697211,-0.068779,-0.384879,2.149817,-0.180888,-0.655079,-0.823052,2.868642,-1.261962,0.011428,-1.145016,1.258088,-0.009822,0.189000,-0.006321,-0.121725,0.000000
-5.036089,-1.534474,0.667302,3.562632,0.595329,-1.492775,-0.125859,0.320041,-1.226841,0.061764,0.183541,0.151918,1.101852,-0.953196,1.266633,1.249325,0.737736,0.499309,-0.215594,-2.474995,-0.525288,0.882214,1.680821,0.933739,0.912714,0.364073,0.501032,-0.648981,0.126003,0.000000
-1.174111,-0.231385,0.095313,-0.459874,0.962130,-0.309495,-0.251770,-1.985915,-0.208049,-0.561109,0.417930,1.586822,0.781658,0.290952,-1.710054,0.185108,-0.617664,-0.414810,-0.354664,-0.497576,1.410761,-1.312503,-4.340402,-0.198773,1.191858,0.439293,0.419818,0.108206,1.732236,0.000000
-1.382232,0.148072,-0.393753,-2.536466,-1.966060,-1.488860,-1.333251,1.107282,2.303209,-2.179511,-1.040593,1.439300,0.468448,0.452617,0.999787,-0.107939,-0.081008,0.873421,0.143008,-0.683175,0.689201,1.903043,0.572142,0.495973,-2.060827,-1.191976,-0.228751,0.139514,-0.337906,0.000000
2.108480,0.081377,-1.523171,0.196024,0.656642,-0.523852,0.425697,-0.456657,0.183893,-0.038171,-1.231174,1.751750,3.272734,-0.430817,-0.486147,-0.102798,-0.741074,-0.932517,0.572358,0.032121,-0.273299,-0.488884,0.105108,-0.903408,0.043961,0.326695,-0.057166,-0.064558,-0.295937,0.000000
-1.928207,2.163136,-2.276719,1.072589,-0.356019,0.761773,-0.219720,0.656584,0.253652,0.615862,0.206489,0.393109,0.683077,-0.497805,2.956426,-1.571172,2.401727,-0.539001,1.039485,-0.513438,0.491056,1.413186,0.074135,-1.146931,-0.585570,0.148433,-2.456060,-0.915279,-0.064799,0.000000
0.805520,-0.373494,0.213207,1.258305,-0.489089,-0.317999,0.173467,0.176974,-0.026498,0.160630,1.324707,-0.416937,-3.079770,1.319899,0.709244,0.160095,-0.135670,-0.328285,-0.323474,-0.021171,-0.312921,-1.483957,0.156995,0.077623,-0.041155,-0.845212,-0.027205,0.040913,0.337729,0.000000
1.102115,-1.923600,-3.137545,0.752392,0.676175,0.555783,0.999313,-0.186709,-1.247577,0.850262,-0.712861,-0.537777,-1.001028,1.161621,0.556602,-3.134374,0.953099,-0.267148,-2.310548,0.189042,0.314140,0.439928,-0.463123,-0.344498,0.344070,-0.176965,-0.083343,0.007525,1.735587,0.000000
1.407426,-0.860089,-0.225619,-2.680196,-1.192679,-1.454443,-0.300309,-0.256236,0.553500,-0.559586,1.319306,1.174641,-0.474860,0.496353,0.250189,-2.873807,0.405925,1.599510,0.820282,-0.557635,-0.313357,-0.181227,-0.118721,0.546976,0.830594,-0.685954,0.066139,0.005470,-0.352863,0.000000
-1.221548,-0.994032,1.225279,1.608345,-0.887110,2.425500,1.241240,0.505827,0.342521,-0.778378,-0.716935,0.304274,-1.020344,-0.390114,-1.876327,-0.966388,0.490388,0.127138,1.925193,0.992550,-0.056396,-0.592018,0.937283,-1.227637,-0.104029,-0.393623,0.063333,0.167551,1.502815,0.000000
-1.332687,0.849792,2.106958,-3.710725,0.345939,-1.124447,1.490895,-0.948288,2.319778,-0.216221,-0.176699,0.443990,0.558905,-1.386592,0.679142,-0.264331,-1.356758,-0.300521,-0.640852,0.649068,-0.453028,-0.310997,-0.466746,0.033122,0.654718,-0.675839,-0.205354,-0.591541,-0.368310,0.000000
1.060622,-0.266028,1.723445,1.752996,-1.231499,0.469781,-1.058225,0.314454,2.624944,-0.541928,1.366196,-1.511869,0.502052,0.955758,-2.575607,-0.377247,0.832599,0.684501,0.114048,-0.250333,-0.045010,0.497929,-0.142092,0.520291,0.587070,-0.205445,0.056585,0.017026,-0.320946,0.000000
-0.098943,0.290683,1.043431,-0.154716,-1.431698,0.512153,-1.339992,-2.171444,1.863001,-0.779048,-0.675805,-0.329325,-2.351385,0.502364,2.018474,-1.585075,1.235930,0.226146,1.825693,-0.562634,2.400733,-0.139377,-0.119250,0.065471,0.789256,-0.168291,0.386533,0.230934,-0.165860,0.000000
-2.420951,0.492955,-0.341504,-1.223541,-2.475836,-0.502332,-1.319302,1.440862,-3.103311,0.663000,-0.872604,-0.942953,-0.157642,1.157156,1.135658,-0.642296,1.901287,-0.501571,0.840959,-0.910736,-0.385389,-1.311187,0.428711,-0.005064,-0.486336,-0.522946,-0.734043,-0.361646,-0.091321,0.000000
-0.065296,1.109155,-0.312653,0.934588,1.308633,-0.023975,1.004934,-0.049539,1.144924,-0.287199,-1.271684,-4.380216,-1.320970,2.414113,-0.620510,-0.826559,0.785707,0.519228,0.841080,-0.107174,-0.145731,-0.029150,-0.232776,-0.106406,-0.107592,-0.453176,0.399636,0.241466,-0.321723,0.000000
